productCode,productName,customerName,orderDate,total_price
S72_3212,"Pont Yacht","Amica Models & Co.",2004-09-09,461.88
S18_2957,"1934 Ford V8 Coupe","Corporate Gift Ideas Co.",2005-02-17,460.98
S18_2949,"1913 Ford Model T Speedster","The Sharp Gifts Warehouse",2004-06-14,460.95
S18_1367,"1936 Mercedes-Benz 500K Special Roadster",GiftsForHim.com,2005-04-29,460.89
S24_4620,"1961 Chevrolet Impala","Reims Collectables",2004-11-24,460.80
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Mini Auto Werke",2003-10-21,460.24
S18_2870,"1999 Indy 500 Monte Carlo SS","Atelier graphique",2003-05-20,459.36
S18_4668,"1939 Cadillac Limousine","Down Under Souveniers, Inc",2005-03-11,459.36
S50_1514,"1962 City of Detroit Streetcar","Blauer See Auto, Co.",2004-03-15,459.28
S24_3969,"1936 Mercedes Benz 500k Roadster","Souveniers And Things Co.",2005-05-29,458.77
S24_2766,"1949 Jaguar XK 120","Muscle Machine Inc",2004-07-07,457.98
S24_2766,"1949 Jaguar XK 120","Euro+ Shopping Channel",2004-08-09,457.98
S24_1046,"1970 Chevy Chevelle SS 454","Collectable Mini Designs Co.",2004-02-26,457.87
S24_1444,"1970 Dodge Coronet","Suominen Souveniers",2003-08-01,457.74
S24_2011,"18th century schooner","Corporate Gift Ideas Co.",2005-02-23,457.16
S18_3320,"1917 Maxwell Touring Car","The Sharp Gifts Warehouse",2004-06-14,456.35
S50_1514,"1962 City of Detroit Streetcar","Super Scale Inc.",2003-11-26,454.56
S18_3782,"1957 Vespa GS150","Auto Canal+ Petit",2004-05-26,453.24
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Corporate Gift Ideas Co.",2003-10-18,452.80
S24_2766,"1949 Jaguar XK 120","UK Collectables, Ltd.",2003-10-06,452.52
S24_3420,"1937 Horch 930V Limousine","Men 'R' US Retailers, Ltd.",2004-01-09,452.40
S18_2581,"P-51-D Mustang","Australian Gift Network, Co",2005-02-02,451.14
S24_1937,"1939 Chevrolet Deluxe Coupe","Handji Gifts& Co",2004-09-01,450.66
S18_2957,"1934 Ford V8 Coupe",GiftsForHim.com,2005-04-29,449.73
S24_4048,"1992 Porsche Cayenne Turbo Silver","Australian Gift Network, Co",2003-09-25,449.48
S24_2972,"1982 Lamborghini Diablo","Salzburg Collectables",2005-05-17,449.40
S18_3259,"Collectable Wooden Train","Petit Auto",2004-02-18,448.75
S24_1628,"1966 Shelby Cobra 427 S/C","Norway Gifts By Mail, Co.",2003-10-05,448.25
S18_3782,"1957 Vespa GS150","Vitachrome Inc.",2004-04-05,447.66
S32_3207,"1950's Chicago Surface Lines Streetcar","Clover Collections, Co.",2004-02-12,447.39
S18_2625,"1936 Harley Davidson El Knucklehead","Diecast Classics Inc.",2004-11-02,447.03
S24_3191,"1969 Chevrolet Camaro Z28","UK Collectables, Ltd.",2003-10-06,446.88
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Corporate Gift Ideas Co.",2005-02-17,446.40
S18_2581,"P-51-D Mustang","King Kong Collectables, Co.",2003-12-01,446.04
S18_2949,"1913 Ford Model T Speedster","Petit Auto",2005-05-30,445.75
S50_1341,"1930 Buick Marquette Phaeton","Royal Canadian Collectables, Ltd.",2004-04-02,445.08
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Cambridge Collectables Co.",2004-05-08,444.65
S50_4713,"2002 Yamaha YZR M1","Baane Mini Imports",2004-10-15,444.24
S700_4002,"American Airlines: MD-11S","Cruz & Sons Co.",2003-11-27,444.18
S32_2509,"1954 Greyhound Scenicruiser","Muscle Machine Inc",2004-12-01,443.70
S18_2870,"1999 Indy 500 Monte Carlo SS","Reims Collectables",2003-07-10,443.52
S32_4289,"1928 Ford Phaeton Deluxe","Clover Collections, Co.",2004-09-16,443.03
S18_4668,"1939 Cadillac Limousine","Technics Stores Inc.",2003-07-24,442.75
S18_4668,"1939 Cadillac Limousine","Souveniers And Things Co.",2004-07-19,442.75
S18_4522,"1904 Buick Runabout","Volvo Model Replicas, Co",2004-11-09,442.38
S72_3212,"Pont Yacht","Classic Legends Inc.",2004-11-21,442.26
S18_4668,"1939 Cadillac Limousine","Super Scale Inc.",2004-05-04,439.20
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Signal Collectibles Ltd.",2003-09-12,438.57
S32_2509,"1954 Greyhound Scenicruiser","La Corne D'abondance, Co.",2003-04-01,438.30
S24_1444,"1970 Dodge Coronet","Clover Collections, Co.",2004-02-12,436.95
S24_3949,"Corsair F4U ( Bird Cage)","Gift Ideas Corp.",2003-06-16,436.72
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Euro+ Shopping Channel",2004-04-29,436.68
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Australian Collectables, Ltd",2005-05-09,434.05
S32_2509,"1954 Greyhound Scenicruiser","Oulu Toy Supplies, Inc.",2003-09-21,432.90
S18_2325,"1932 Model A Ford J-Coupe","Blauer See Auto, Co.",2003-01-09,432.24
S24_1046,"1970 Chevy Chevelle SS 454","Muscle Machine Inc",2004-07-07,432.12
S24_2840,"1958 Chevy Corvette Limited Edition","Euro+ Shopping Channel",2005-02-22,432.12
S24_2360,"1982 Ducati 900 Monster",Gifts4AllAges.com,2004-06-30,431.48
S24_1937,"1939 Chevrolet Deluxe Coupe","Kelly's Gift Shop",2003-07-07,431.47
S24_3371,"1971 Alpine Renault 1600s","Danish Wholesale Imports",2004-04-09,431.04
S700_3505,"The Titanic","Alpha Cognac",2005-03-28,430.75
S10_1678,"1969 Harley Davidson Ultimate Chopper","Reims Collectables",2003-05-07,430.65
S24_2840,"1958 Chevy Corvette Limited Edition","Marta's Replicas Co.",2004-10-13,430.64
S700_2047,"HMS Bounty","Cambridge Collectables Co.",2004-05-08,429.95
S18_4933,"1957 Ford Thunderbird","Muscle Machine Inc",2004-07-07,427.62
S18_4668,"1939 Cadillac Limousine","West Coast Collectables Co.",2004-01-29,427.60
S24_1046,"1970 Chevy Chevelle SS 454","Marseille Mini Autos",2004-11-25,427.00
S24_3969,"1936 Mercedes Benz 500k Roadster","Kelly's Gift Shop",2003-07-07,426.66
S24_3969,"1936 Mercedes Benz 500k Roadster","Euro+ Shopping Channel",2005-02-16,426.66
S24_3371,"1971 Alpine Renault 1600s","Down Under Souveniers, Inc",2005-04-08,426.16
S18_1889,"1948 Porsche 356-A Roadster","Men 'R' US Retailers, Ltd.",2003-10-11,425.04
S700_1138,"The Schooner Bluenose","La Rochelle Gifts",2004-10-29,424.69
S24_3969,"1936 Mercedes Benz 500k Roadster","Signal Collectibles Ltd.",2003-09-12,424.27
S18_4933,"1957 Ford Thunderbird","UK Collectables, Ltd.",2003-10-06,423.36
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Souveniers And Things Co.",2003-07-16,422.64
S24_4278,"1900s Vintage Tri-Plane","King Kong Collectables, Co.",2003-12-01,421.68
S18_2625,"1936 Harley Davidson El Knucklehead","Land of Toys Inc.",2003-02-24,421.60
S18_4522,"1904 Buick Runabout","Petit Auto",2004-02-18,421.30
S24_3420,"1937 Horch 930V Limousine","Gift Ideas Corp.",2003-06-16,420.80
S24_3151,"1912 Ford Model T Delivery Wagon",Gifts4AllAges.com,2004-09-10,420.40
S24_2840,"1958 Chevy Corvette Limited Edition","Mini Gifts Distributors Ltd.",2005-01-23,420.12
S18_2957,"1934 Ford V8 Coupe","Souveniers And Things Co.",2003-07-16,419.76
S18_3136,"18th Century Vintage Horse Carriage","The Sharp Gifts Warehouse",2004-06-14,418.90
S24_1937,"1939 Chevrolet Deluxe Coupe","Souveniers And Things Co.",2005-05-29,418.47
S18_2625,"1936 Harley Davidson El Knucklehead","Scandinavian Gift Ideas",2005-03-03,416.72
S18_2625,"1936 Harley Davidson El Knucklehead","Herkku Gifts",2003-11-18,416.72
S24_3371,"1971 Alpine Renault 1600s","Blauer See Auto, Co.",2003-10-04,416.40
S18_2581,"P-51-D Mustang","Frau da Collezione",2003-10-09,415.62
S24_3969,"1936 Mercedes Benz 500k Roadster","Extreme Desk Decorations, Ltd",2004-07-12,415.25
S24_3191,"1969 Chevrolet Camaro Z28","Mini Gifts Distributors Ltd.",2005-01-19,415.20
S18_2957,"1934 Ford V8 Coupe","Collectables For Less Inc.",2005-01-20,414.72
S24_2840,"1958 Chevy Corvette Limited Edition","La Rochelle Gifts",2005-05-31,413.66
S18_2625,"1936 Harley Davidson El Knucklehead","Kelly's Gift Shop",2005-04-01,411.84
S24_2840,"1958 Chevy Corvette Limited Edition","Land of Toys Inc.",2004-09-08,411.60
S18_1662,"1980s Black Hawk Helicopter","Royale Belge",2004-11-22,411.57
S72_1253,"Boeing X-32A JSF","Extreme Desk Decorations, Ltd",2004-03-30,411.21
S24_2840,"1958 Chevy Corvette Limited Edition","Vitachrome Inc.",2004-11-05,410.90
S18_4933,"1957 Ford Thunderbird","Euro+ Shopping Channel",2004-08-09,410.52
S24_1046,"1970 Chevy Chevelle SS 454","Euro+ Shopping Channel",2004-08-09,410.10
S18_3140,"1903 Ford Model A",FunGiftIdeas.com,2003-10-21,409.77
S18_1984,"1995 Honda Civic","Osaka Souveniers Co.",2004-04-13,409.68
S24_2840,"1958 Chevy Corvette Limited Edition","Handji Gifts& Co",2004-06-15,409.11
S18_3782,"1957 Vespa GS150",Gifts4AllAges.com,2004-06-30,409.08
S24_4258,"1936 Chrysler Airflow","The Sharp Gifts Warehouse",2004-06-14,409.05
S18_2432,"1926 Ford Fire Engine","Handji Gifts& Co",2004-02-04,408.38
S24_1937,"1939 Chevrolet Deluxe Coupe","Saveley & Henriot, Co.",2004-03-02,408.30
S18_1097,"1940 Ford Pickup Truck","Mini Gifts Distributors Ltd.",2003-03-26,406.00
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Lyon Souveniers",2004-12-09,402.75
S18_3685,"1948 Porsche Type 356 Roadster","Osaka Souveniers Co.",2004-04-13,402.66
S700_3962,"The Queen Mary","Alpha Cognac",2005-03-28,402.20
S18_3320,"1917 Maxwell Touring Car","Petit Auto",2005-05-30,401.80
S18_1984,"1995 Honda Civic","Danish Wholesale Imports",2005-04-15,401.16
S24_4278,"1900s Vintage Tri-Plane","Frau da Collezione",2003-10-09,399.90
S32_2509,"1954 Greyhound Scenicruiser","Baane Mini Imports",2004-11-05,399.33
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Extreme Desk Decorations, Ltd",2004-07-12,399.19
S32_2206,"1982 Ducati 996 R","Toys of Finland, Co.",2004-09-30,398.31
S72_3212,"Pont Yacht","Stylish Desk Decors, Co.",2003-06-12,398.07
S72_1253,"Boeing X-32A JSF","Classic Gift Ideas, Inc",2004-10-14,397.80
S50_1341,"1930 Buick Marquette Phaeton","King Kong Collectables, Co.",2003-11-15,397.10
S24_1937,"1939 Chevrolet Deluxe Coupe","Signal Gift Stores",2003-05-21,396.89
S24_2840,"1958 Chevy Corvette Limited Edition","Euro+ Shopping Channel",2003-01-31,395.33
S24_4258,"1936 Chrysler Airflow","Petit Auto",2005-05-30,394.45
S10_1949,"1952 Alpine Renault 1300","Volvo Model Replicas, Co",2003-03-24,394.32
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Handji Gifts& Co",2004-02-04,393.68
S50_1392,"Diamond T620 Semi-Skirted Tanker","Lyon Souveniers",2005-03-17,393.56
S72_3212,"Pont Yacht","Québec Home Shopping Network",2004-06-17,393.12
S24_3949,"Corsair F4U ( Bird Cage)","Cruz & Sons Co.",2003-11-27,393.06
S24_2360,"1982 Ducati 900 Monster",GiftsForHim.com,2003-12-02,392.70
S12_3990,"1970 Plymouth Hemi Cuda","Toys of Finland, Co.",2005-02-09,392.64
S32_4289,"1928 Ford Phaeton Deluxe","King Kong Collectables, Co.",2003-12-01,392.10
S32_3207,"1950's Chicago Surface Lines Streetcar","Euro+ Shopping Channel",2005-03-15,391.51
S24_2840,"1958 Chevy Corvette Limited Edition","Iberia Gift Imports, Corp.",2003-11-14,390.78
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Corporate Gift Ideas Co.",2003-10-18,389.80
S50_1341,"1930 Buick Marquette Phaeton","Kelly's Gift Shop",2003-11-11,388.80
S72_3212,"Pont Yacht",giftsbymail.co.uk,2004-03-20,388.72
S24_1937,"1939 Chevrolet Deluxe Coupe","Euro+ Shopping Channel",2005-02-16,388.31
S18_3782,"1957 Vespa GS150",GiftsForHim.com,2003-12-02,387.31
S12_1108,"2001 Ferrari Enzo","CAF Imports",2004-03-19,386.50
S24_2840,"1958 Chevy Corvette Limited Edition","Stylish Desk Decors, Co.",2003-11-06,386.16
S72_3212,"Pont Yacht","Danish Wholesale Imports",2004-11-10,384.40
S72_1253,"Boeing X-32A JSF","Double Decker Gift Stores, Ltd",2003-11-14,384.39
S24_1937,"1939 Chevrolet Deluxe Coupe",Toys4GrownUps.com,2005-01-12,384.02
S24_2022,"1938 Cadillac V-16 Presidential Limousine",GiftsForHim.com,2005-04-29,383.04
S24_2840,"1958 Chevy Corvette Limited Edition","Euro+ Shopping Channel",2004-05-05,381.15
S50_1514,"1962 City of Detroit Streetcar","Reims Collectables",2004-12-15,379.60
S12_4473,"1957 Chevy Pickup","Signal Collectibles Ltd.",2004-02-10,379.20
S24_1444,"1970 Dodge Coronet","Blauer See Auto, Co.",2004-03-15,379.20
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Euro+ Shopping Channel",2004-04-29,378.99
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Lyon Souveniers",2004-12-09,378.99
S18_1129,"1993 Mazda RX-7","Osaka Souveniers Co.",2004-04-13,377.91
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Tokyo Collectables, Ltd",2004-06-15,376.20
S18_4668,"1939 Cadillac Limousine","Anna's Decorations, Ltd",2005-01-20,375.84
S700_2047,"HMS Bounty","Collectables For Less Inc.",2004-07-21,375.65
S24_1937,"1939 Chevrolet Deluxe Coupe","Down Under Souveniers, Inc",2004-06-03,375.44
S72_1253,"Boeing X-32A JSF","The Sharp Gifts Warehouse",2005-04-01,375.39
S24_2972,"1982 Lamborghini Diablo","Signal Gift Stores",2004-08-06,373.80
S24_2972,"1982 Lamborghini Diablo","Euro+ Shopping Channel",2004-12-07,373.80
S18_1129,"1993 Mazda RX-7","Danish Wholesale Imports",2005-04-15,373.68
S12_4675,"1969 Dodge Charger","Mini Auto Werke",2003-11-04,373.12
S18_2248,"1911 Ford Town Car","Corrida Auto Replicas, Ltd",2004-01-26,372.96
S24_1444,"1970 Dodge Coronet","Euro+ Shopping Channel",2005-03-15,372.26
S24_1937,"1939 Chevrolet Deluxe Coupe","Online Diecast Creations Co.",2004-11-04,371.70
S18_4668,"1939 Cadillac Limousine","Québec Home Shopping Network",2005-05-01,371.25
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Collectables For Less Inc.",2005-01-20,370.88
S24_3420,"1937 Horch 930V Limousine","Cruz & Sons Co.",2003-11-27,370.86
S18_4668,"1939 Cadillac Limousine","Mini Auto Werke",2003-10-21,370.32
S18_1342,"1937 Lincoln Berline","Herkku Gifts",2004-09-03,369.88
S18_1889,"1948 Porsche 356-A Roadster","Toys of Finland, Co.",2005-02-09,369.60
S24_2766,"1949 Jaguar XK 120","Mini Gifts Distributors Ltd.",2005-01-19,368.00
S700_2047,"HMS Bounty","Australian Collectables, Ltd",2005-05-09,366.60
S24_2841,"1900s Vintage Bi-Plane","Cruz & Sons Co.",2003-11-27,365.82
S24_2972,"1982 Lamborghini Diablo","Collectables For Less Inc.",2003-09-05,365.53
S24_2972,"1982 Lamborghini Diablo","Euro+ Shopping Channel",2003-12-02,365.53
S24_1578,"1997 BMW R 1100 S","Technics Stores Inc.",2005-01-05,365.16
S700_1138,"The Schooner Bluenose","Volvo Model Replicas, Co",2004-11-09,364.02
S32_2509,"1954 Greyhound Scenicruiser","Reims Collectables",2004-12-15,363.60
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Anna's Decorations, Ltd",2005-03-09,362.90
S18_1984,"1995 Honda Civic","Alpha Cognac",2003-07-04,362.73
S50_4713,"2002 Yamaha YZR M1","Reims Collectables",2003-05-07,362.05
S18_1889,"1948 Porsche 356-A Roadster","Mini Caravy",2005-04-14,361.90
S24_2840,"1958 Chevy Corvette Limited Edition","Euro+ Shopping Channel",2005-05-03,361.68
S24_2360,"1982 Ducati 900 Monster","Daedalus Designs Imports",2004-02-21,361.56
S18_2625,"1936 Harley Davidson El Knucklehead","Lyon Souveniers",2003-07-01,360.36
S18_2957,"1934 Ford V8 Coupe","Classic Legends Inc.",2003-10-20,359.76
S72_3212,"Pont Yacht","La Rochelle Gifts",2004-10-29,359.24
S32_4485,"1974 Ducati 350 Mk3 Desmo","Euro+ Shopping Channel",2003-11-19,359.20
S32_2206,"1982 Ducati 996 R","Euro+ Shopping Channel",2005-02-10,358.00
S700_2610,"The USS Constitution Ship",Gifts4AllAges.com,2004-09-10,357.80
S24_2360,"1982 Ducati 900 Monster","Baane Mini Imports",2004-10-15,357.36
S10_2016,"1996 Moto Guzzi 1100i","Auto Canal+ Petit",2005-04-07,356.82
S72_1253,"Boeing X-32A JSF","Men 'R' US Retailers, Ltd.",2004-01-09,353.60
S24_2972,"1982 Lamborghini Diablo","Norway Gifts By Mail, Co.",2003-10-05,353.10
S18_2625,"1936 Harley Davidson El Knucklehead","Euro+ Shopping Channel",2005-05-13,352.50
S18_1129,"1993 Mazda RX-7","Alpha Cognac",2003-07-04,352.44
S18_3685,"1948 Porsche Type 356 Roadster","Danish Wholesale Imports",2005-04-15,351.78
S700_2466,"America West Airlines B757-200","Auto-Moto Classics Inc.",2004-12-03,351.00
S32_3207,"1950's Chicago Surface Lines Streetcar","Suominen Souveniers",2004-05-05,350.46
S24_1937,"1939 Chevrolet Deluxe Coupe","Extreme Desk Decorations, Ltd",2004-07-12,350.46
S18_1889,"1948 Porsche 356-A Roadster","Oulu Toy Supplies, Inc.",2004-04-12,350.35
S18_4668,"1939 Cadillac Limousine","Corrida Auto Replicas, Ltd",2004-11-01,350.16
S18_1984,"1995 Honda Civic","Royale Belge",2005-01-10,349.95
S18_2625,"1936 Harley Davidson El Knucklehead","Tekni Collectables Inc.",2004-05-18,348.90
S18_1129,"1993 Mazda RX-7","Mini Creations Ltd.",2005-01-07,348.18
S700_1938,"The Mayflower","Petit Auto",2004-02-18,346.45
S700_1938,"The Mayflower","Alpha Cognac",2005-03-28,346.45
S24_1628,"1966 Shelby Cobra 427 S/C","Gift Depot Inc.",2003-11-05,346.16
S18_2957,"1934 Ford V8 Coupe","Cambridge Collectables Co.",2004-03-10,344.76
S18_2248,"1911 Ford Town Car","Marseille Mini Autos",2004-11-25,343.28
S24_1937,"1939 Chevrolet Deluxe Coupe","Signal Collectibles Ltd.",2003-09-12,343.20
S18_3782,"1957 Vespa GS150","Daedalus Designs Imports",2004-02-21,343.20
S24_3949,"Corsair F4U ( Bird Cage)","Stylish Desk Decors, Co.",2004-12-03,341.20
S32_3207,"1950's Chicago Surface Lines Streetcar","Diecast Classics Inc.",2004-07-20,339.30
S32_3207,"1950's Chicago Surface Lines Streetcar","Gift Depot Inc.",2005-05-05,339.30
S18_2625,"1936 Harley Davidson El Knucklehead","Mini Wheels Co.",2003-12-01,339.22
S32_4289,"1928 Ford Phaeton Deluxe","Frau da Collezione",2003-10-09,338.46
S18_4668,"1939 Cadillac Limousine","Mini Wheels Co.",2004-11-18,338.08
S24_2972,"1982 Lamborghini Diablo","Australian Collectors, Co.",2004-11-24,336.49
S24_1628,"1966 Shelby Cobra 427 S/C","Collectable Mini Designs Co.",2004-02-26,334.53
S18_2795,"1928 Mercedes-Benz SSK","Mini Gifts Distributors Ltd.",2005-05-29,334.12
S32_2206,"1982 Ducati 996 R","Euro+ Shopping Channel",2004-12-07,329.90
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Euro+ Shopping Channel",2005-05-31,329.64
S32_2509,"1954 Greyhound Scenicruiser","Euro+ Shopping Channel",2005-03-15,329.56
S32_2206,"1982 Ducati 996 R","Extreme Desk Decorations, Ltd",2005-05-16,329.49
S24_3420,"1937 Horch 930V Limousine","Cambridge Collectables Co.",2004-05-08,328.75
S24_3969,"1936 Mercedes Benz 500k Roadster","Corporate Gift Ideas Co.",2003-10-18,328.20
S50_1341,"1930 Buick Marquette Phaeton",FunGiftIdeas.com,2005-03-03,328.16
S32_2206,"1982 Ducati 996 R","Auto Canal+ Petit",2004-05-26,325.89
S24_3420,"1937 Horch 930V Limousine","Collectables For Less Inc.",2004-07-21,325.45
S50_1514,"1962 City of Detroit Streetcar","Diecast Classics Inc.",2004-07-20,323.34
S18_3259,"Collectable Wooden Train","Euro+ Shopping Channel",2003-06-06,322.68
S32_2206,"1982 Ducati 996 R","UK Collectables, Ltd.",2005-04-08,322.20
S50_1341,"1930 Buick Marquette Phaeton","Gift Ideas Corp.",2004-12-04,322.02
S24_2841,"1900s Vintage Bi-Plane","Stylish Desk Decors, Co.",2004-12-03,322.00
S72_1253,"Boeing X-32A JSF","Gift Ideas Corp.",2003-06-16,321.76
S50_1514,"1962 City of Detroit Streetcar","Gift Depot Inc.",2005-05-05,319.86
S12_3990,"1970 Plymouth Hemi Cuda","Volvo Model Replicas, Co",2004-11-03,319.20
S18_2957,"1934 Ford V8 Coupe","Mini Wheels Co.",2003-03-25,318.54
S24_2840,"1958 Chevy Corvette Limited Edition","Mini Classics",2003-11-25,318.20
S10_2016,"1996 Moto Guzzi 1100i","Motor Mint Distributors Inc.",2004-04-03,317.58
S18_2432,"1926 Ford Fire Engine","Volvo Model Replicas, Co",2004-11-19,317.22
S18_2870,"1999 Indy 500 Monte Carlo SS","Royale Belge",2005-01-10,316.80
S24_2840,"1958 Chevy Corvette Limited Edition","Mini Gifts Distributors Ltd.",2004-07-20,315.04
S32_2206,"1982 Ducati 996 R","Vitachrome Inc.",2004-04-05,315.00
S32_2206,"1982 Ducati 996 R","Microscale Inc.",2004-11-03,315.00
S24_2840,"1958 Chevy Corvette Limited Edition","Muscle Machine Inc",2004-12-01,314.70
S700_2610,"The USS Constitution Ship","Alpha Cognac",2005-03-28,314.40
S18_3136,"18th Century Vintage Horse Carriage","Mini Auto Werke",2005-03-10,311.01
S700_1138,"The Schooner Bluenose",Gifts4AllAges.com,2004-09-10,310.00
S50_1514,"1962 City of Detroit Streetcar","Suominen Souveniers",2004-05-05,309.30
S18_4522,"1904 Buick Runabout","Euro+ Shopping Channel",2003-06-06,308.96
S24_2972,"1982 Lamborghini Diablo","Euro+ Shopping Channel",2005-02-10,305.90
S24_2841,"1900s Vintage Bi-Plane","Australian Collectables, Ltd",2005-05-09,304.85
S18_3232,"1992 Ferrari 360 Spider red","Frau da Collezione",2004-02-09,304.82
S24_3371,"1971 Alpine Renault 1600s","Volvo Model Replicas, Co",2004-11-03,303.10
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Online Diecast Creations Co.",2003-01-06,301.84
S700_2047,"HMS Bounty","Auto-Moto Classics Inc.",2004-12-03,300.52
S24_3420,"1937 Horch 930V Limousine","Australian Collectables, Ltd",2005-05-09,299.15
S18_4668,"1939 Cadillac Limousine","Tokyo Collectables, Ltd",2004-06-15,298.86
S50_1341,"1930 Buick Marquette Phaeton","Euro+ Shopping Channel",2003-06-27,296.72
S50_1341,"1930 Buick Marquette Phaeton","Enaco Distributors",2004-11-24,296.72
S18_2957,"1934 Ford V8 Coupe","The Sharp Gifts Warehouse",2004-06-14,296.70
S18_3320,"1917 Maxwell Touring Car","Mini Auto Werke",2005-03-10,294.66
S12_3891,"1969 Ford Falcon","CAF Imports",2004-03-19,294.14
S24_2840,"1958 Chevy Corvette Limited Edition","Oulu Toy Supplies, Inc.",2003-09-21,293.50
